school_code|school_name|district|block|clustor
29191308304|BEML PU COLLEGE (11-12)|KOLAR|K G F|WARD1(BEML NAGAR)
29191308401|JAIN SCHOOL,BHARATH NAGAR|KOLAR|K G F|WARD2
29191309701|KGF PRE UNIVERSITY COLLEGE OORGAUM|KOLAR|K G F|WARD15
29191310201|GOVT. HIGH SCHOOL OORGAUMPET|KOLAR|K G F|WARD20(OPET)
29191310202|SMT. MEHRAS HIGH SCHOOL|KOLAR|K G F|WARD20(OPET)
29191310203|B.G.M.L.HIGH SCHOOL|KOLAR|K G F|WARD20(OPET)
29191310204|NEHRU ENGLISH HIGH SCHOOL|KOLAR|K G F|WARD20(OPET)
29191310401|VANI ENGLISH HIGH SCHOOL|KOLAR|K G F|WARD22
29191310701|SUMATHI JAIN HIGH SCHOOL|KOLAR|K G F|WARD25
29191310901|SEVENTH DAY ADVENTIST HIGH SCHOOL|KOLAR|K G F|WARD27
29191311001|GOVT PU COLLEGE GIRLS(8-10)|KOLAR|K G F|WARD28(RPET)
29191311002|GOVT PU COLLEGE BOYS(8-10)|KOLAR|K G F|WARD28(RPET)
29191311003|ST.TERESA GIRLS HIGH SCHOOL|KOLAR|K G F|WARD28(RPET)
29191311004|NIZAMIA HIGH SCHOOL|KOLAR|K G F|WARD28(RPET)
29191311005|SRI MAHAVEER JAIN HIGH SCHOOL|KOLAR|K G F|WARD28(RPET)
29191311007|SRI BHAGAWAN MAHAVEER JAIN PU COLLEGE,|KOLAR|K G F|WARD28(RPET)
29191311008|SUBHASINI WOMENS PU COLLEGE|KOLAR|K G F|WARD28(RPET)
29191311009|GJC GIRLS R.PET (11-12)|KOLAR|K G F|WARD28(RPET)
29191311010|GJC BOYS R.PET (11-12)|KOLAR|K G F|WARD28(RPET)
29191311011|ST.TERESAS GIRLS PU COLLLEGE|KOLAR|K G F|WARD28(RPET)
29191311401|GOVT. HIGH SCHOOL GONAMAKANAHALLI|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311402|MORARJI DESAI MODEL RES. SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311403|DR. AMBEDKAR BOYS HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311404|DR. AMBEDKAR GIRLS HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311405|ST.JOSEPH CONVENT GIRLS HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311406|SRI NUMPERUMAL HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311407|ARIVINDA THAYAR GIRLS HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311408|WILLIAM RICHARDS ENGLISH HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311409|ST. MARYS HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311410|EXCELLENT HIGH SCHOOL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311411|ST MARYS PU COLLEGE(11-12)|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311412|GOOD SHEPHERD ENGLISH HIGH SCHOOL, CORMANDEL|KOLAR|K G F|WARD32(CMANDAL AND APET)
29191311601|NOORIE ENGLISH HIGH SCHOOL|KOLAR|K G F|WARD34
29191311701|EDENS HIGH SCHOOL|KOLAR|K G F|WARD35
29200100102|VES MODEL CONVENT HIGH SCHOOL|BANGALORE|SOUTH1|TAVAREKERE
29200100103|SRI PANCHAMUKHI GANAPATHI HIGH SCHOOL|BANGALORE|SOUTH1|TAVAREKERE
29200100104|ST. MATHA HIGH SCHOOL|BANGALORE|SOUTH1|TAVAREKERE
29200100105|M E S CONVENT|BANGALORE|SOUTH1|TAVAREKERE
29200100106|GOVERNMENT HIGH SCHOOL CHANDRAPPA CIRCLE|BANGALORE|SOUTH1|TAVAREKERE
29200100107|GOVERNMENT COMPOSITE HIGH SCHOOL HONNIGANAHATTI|BANGALORE|SOUTH1|TAVAREKERE
29200100108|JANASEVA VIDYAKENDRA HIGH SCHOOL CHENNENAHALLI|BANGALORE|SOUTH1|TAVAREKERE
29200100109|SVN ENGLISH HIGH SCHOOL|BANGALORE|SOUTH1|TAVAREKERE
29200100110|JANASEVA IND (RES) PU COLLEGE|BANGALORE|SOUTH1|TAVAREKERE
29200100111|SHANTHALA PU COLLEGE|BANGALORE|SOUTH1|TAVAREKERE
29200100112|ST MATHAS HIGH SCHOOL(KANNADA)|BANGALORE|SOUTH1|TAVAREKERE
29200100701|GOVT HIGH SCHOOL THIPPAGONDANAHALLI|BANGALORE|SOUTH1|CHOLANAYAKANAHALLI
29200100702|BHADRA GOVERNMENT COMPOSITE  HIGH SCHOOL|BANGALORE|SOUTH1|CHOLANAYAKANAHALLI
29200102201|CHRIST HIGH SCHOOL|BANGALORE|SOUTH1|KAGGALIPURA
29200102202|GHS KAGGALIPURA|BANGALORE|SOUTH1|KAGGALIPURA
29200102203|TWINKLER SCHOOL|BANGALORE|SOUTH1|KAGGALIPURA
29200102204|CHRIST THE KING PU COLLEGE|BANGALORE|SOUTH1|KAGGALIPURA
29200102205|COMPOSITE PU COLLEGE KAGGALIPURA|BANGALORE|SOUTH1|KAGGALIPURA
29200102206|GOVT COMPOSITE P U COLLEGE|BANGALORE|SOUTH1|KAGGALIPURA
29200102501|NAVAJYOTHI HIGH SCHOOL THATAGUPPE|BANGALORE|SOUTH1|TARALU
29200102801|GOVERNMENT COMPOSITE HIGH SCHOOL AGARA|BANGALORE|SOUTH1|AGARA
29200102802|VED VIGNAN MAHA VIDYA PEETH|BANGALORE|SOUTH1|AGARA
29200102803|SRI RAVI SHANKAR JUNIOR COLLEGE|BANGALORE|SOUTH1|AGARA
29200103001|ACHARYA PATASHALA RURAL HIGH SCHOOL|BANGALORE|SOUTH1|SOMANA HALLI
29200103002|VIJAYA VINAYAKA HIGH SCHOOL|BANGALORE|SOUTH1|SOMANA HALLI
29200103003|LIONS CLUB KANNADA HIGH SCHOOL|BANGALORE|SOUTH1|SOMANA HALLI
29200103004|ST FRANCIS XAVIERS HIGH SCHOOL|BANGALORE|SOUTH1|SOMANA HALLI
29200103901|GHS DODDERI|BANGALORE|SOUTH1|DODDERI
29200103902|GOVT PU COLLEGE DODDERI|BANGALORE|SOUTH1|DODDERI
29200104601|DODDALADA MARADA HIGH SCHOOL|BANGALORE|SOUTH1|CHUNCHANAKUPPE
29200104901|SACRED PU COLLEGE|BANGALORE|SOUTH1|GANAPATHI HALLI
29200104902|SACRED CHILDREN SCHOOL|BANGALORE|SOUTH1|GANAPATHI HALLI
29200105801|GOVERNMENT HIGH SCHOOL K GOLLAHALLI|BANGALORE|SOUTH1|K GOLLA HALLI
29200105802|BGS INTERNATIONAL RESIDENTIAL SCHOOL|BANGALORE|SOUTH1|K GOLLA HALLI
29230335001|GHS BANDUR|HASSAN|ARASIKERE|BANDUR
29230335401|GJC GANDASSI HAND POST 8-10|HASSAN|ARASIKERE|GANDASI
29230335402|GHS GANDASI|HASSAN|ARASIKERE|GANDASI
29230335403|SRI SHAMBULINGESHWARA PU COLLAGE GANDASI|HASSAN|ARASIKERE|GANDASI
29230335404|PARIMALA HIGH SCHOOL GANDASI|HASSAN|ARASIKERE|GANDASI
29230335405|GPUC (11-12), GANDASI|HASSAN|ARASIKERE|GANDASI
29230335406|SRI SHAMBULINGESHWARA COMPOSITE P.U COLLEGE (11-12), GANDASI|HASSAN|ARASIKERE|GANDASI
29230336501|GHS BACHENAHALLY|HASSAN|ARASIKERE|BACHENAHALLY
29230336601|GHS MUDUDI|HASSAN|ARASIKERE|MUDUDI
29230338801|S M S N S HIGH SCHOOL BENDEKERE|HASSAN|ARASIKERE|BENDEKERE
29230339201|SRI SHANKRESHWARA HIGH SCHOOL CHIKKAMMANAHALLY|HASSAN|ARASIKERE|CHIKKAMMANAHALLY
29230339301|GHS CHIKKUR|HASSAN|ARASIKERE|CHIKKUR
29230339401|GJC KURUVANKA  8-10|HASSAN|ARASIKERE|KURUVANKA
29230339402|GJC KURUVANKA(11-12)|HASSAN|ARASIKERE|KURUVANKA
29230339801|SRI MARUTHY HIGH SCHOOL PURLEHALLY|HASSAN|ARASIKERE|PURLEHALLY
29230343501|GHS RANGAPURA|HASSAN|ARASIKERE|RANGAPURA
29230348001|GOVT P U COLLEGE, BALENAHALLY|HASSAN|ARASIKERE|BALENAHALLY
29230401101|GHS, HEBBALU|HASSAN|BELUR|HEBBALU
29230401301|SRI MARUTHI HIGH SCHOOL, BANTENAHALLY|HASSAN|BELUR|BANTENA HALLY
29230402801|GOVT. HIGH SCHOOL, BICCODU|HASSAN|BELUR|BIKKODU
29230402802|MALENADU RURAL HIGH SCHOOL, BICCODU|HASSAN|BELUR|BIKKODU
29230402803|FATHIMA ENGLISH MEDIUM HIGH SCHOOL|HASSAN|BELUR|BIKKODU
29230405101|GJC, SANENAHALLY (8-10)|HASSAN|BELUR|SANENAHALLY
29230405102|G.P.U.C (11-12), SANENAHALLY|HASSAN|BELUR|SANENAHALLY
29230405601|GJC GENDEHALLY(8-10)|HASSAN|BELUR|GENDEHALLY
29230405602|GCPUC (11-12), GENDEHALLY|HASSAN|BELUR|GENDEHALLY
29230407001|GJC, HAGARE (8-10)|HASSAN|BELUR|HAGARE
29230407002|S.G.S. HIGH SCHOOL, HAGARE|HASSAN|BELUR|HAGARE
29230407003|G.P.U.C (11-12), HAGARE|HASSAN|BELUR|HAGARE
29230408101|UBHAYA BHARATHI HIGH SCHOOL, HULUGUNDI|HASSAN|BELUR|HULUGUNDI
29230408501|GHS, HANIKE|HASSAN|BELUR|HANIKE
29230409101|UNITED ACADEMY SCHOOL|HASSAN|BELUR|N.NIDAGODU
29230409701|Y.D.N.M. HIGH SCHOOL, THOLALU|HASSAN|BELUR|THOLALU
29230410501|GHS, CHEEKANAHALLY|HASSAN|BELUR|CHEEKANAHALLY
29230411401|J.S.S.HIGH SCHOOL, NORWAY|HASSAN|BELUR|NORWAY
29230411901|GJC, BELUR (8-10)|HASSAN|BELUR|BELUR
29230411902|GJC(GIRLS), BELUR (8-10)|HASSAN|BELUR|BELUR
29230411903|S.E.S. GIRLS AIDED HIGH SCHOOL, BELUR|HASSAN|BELUR|BELUR
29230411904|HOYSALA COMPOSITE JUNIOR COLLEGE, BELUR (8-10)|HASSAN|BELUR|BELUR
29230411905|BUDDA AIDED HIGH SCHOOL, NEHARUNAGARA, BELUR|HASSAN|BELUR|BELUR
29230411906|POORNA PRAJNA HIGH SCHOOL, BELUR|HASSAN|BELUR|BELUR
29230411907|DIVYA HIGH SCHOOL, NEHARUNAGARA, BELUR|HASSAN|BELUR|BELUR
29230411908|VIVEKANANDA HIGH SCHOOL, BELUR|HASSAN|BELUR|BELUR
29230411909|VISHVA HIGH SCHOOL, BELUR|HASSAN|BELUR|BELUR
29230411910|SARVODAYA HIGH SCHOOL, BELUR|HASSAN|BELUR|BELUR
29230411911|PRAKRUTHI HIGHSCHOOL, NEHARUNAGARA, BELUR|HASSAN|BELUR|BELUR
29230411912|THE NEW MOUNTFORD HIGH SCHOOL, BELUR|HASSAN|BELUR|BELUR
29230411913|B.G.S PU SCIENCE COLLEGE, BELUR|HASSAN|BELUR|BELUR
29230411914|MORARJI  DESAI MODEL RESIDENTIAL SCHOOL BELUR|HASSAN|BELUR|BELUR
29230411917|VISHWA PU COLLEGE (11-12)|HASSAN|BELUR|BELUR
29230411918|VIVEKANANDHA PU COLLEGE (11-12)|HASSAN|BELUR|BELUR
29230411919|G.G.P.U.C GIRLS (11-12), BELUR|HASSAN|BELUR|BELUR
29230411920|G.P.U.C (11-12), BELUR|HASSAN|BELUR|BELUR
29230411921|HOYSALA PU COLLEGE(11-12)|HASSAN|BELUR|BELUR
29230411922|SES PU COLLEGE(11-12)|HASSAN|BELUR|BELUR
29230411923|MORARJI  RESIDENSIAL SCHOOL BELUR(BCM)|HASSAN|BELUR|BELUR
29230411925|SHANTALA PU COLLEGE BELUR TOWN|HASSAN|BELUR|BELUR
29230413801|GHS, GABBALAGODU|HASSAN|BELUR|CHIKKAMEDUR
29230413901|SARVODAYA GIRLS P U COLLEGE BELUR|HASSAN|BELUR|BALLUR
29230414201|GHS, ADAGUR|HASSAN|BELUR|ADAGUR
29230414601|SRI HULIKALLESHWARA HIGH SCHOOL, RAJAGERE|HASSAN|BELUR|RAJAGERE
29230416801|GHS, HANUMIDI|HASSAN|BELUR|HANUMIDI
29230417401|GHS, DODDAKODIHALLY|HASSAN|BELUR|KODIHALLY
29230419301|GHS, APPIHALLY|HASSAN|BELUR|APPIHALLY
29230420501|SRI SHIVANANJUNDESHWARA HIGHSCHOOL, IBBEEDU|HASSAN|BELUR|IBBEEDU
29230420601|S.V.S HIGH SCHOOL, MUGALAVALLY|HASSAN|BELUR|MUGALAVALLI
29230422301|GJC, HALEBEEDU (8-10)|HASSAN|BELUR|HALEBEEDU
29230422302|S.P.B. HIGH SCHOOL, HALEBEEDU|HASSAN|BELUR|HALEBEEDU
29230422304|K.S.S. HIGH SCHOOL, HALEBEEDU|HASSAN|BELUR|HALEBEEDU
29230422305|GJC, HALEBEEDU (11-12)|HASSAN|BELUR|HALEBEEDU
29230422306|SGP PU COLLEGE (11-12) HALEBEEDU|HASSAN|BELUR|HALEBEEDU
29230423901|GHS, RAJANASIRIYUR|HASSAN|BELUR|RAJANA SIRIYURU
29230425801|KUMARA HIGH SCHOOL, TAGARE|HASSAN|BELUR|TAGARE
29230426201|GHS, TARIMARA|HASSAN|BELUR|CHANDANAHALLY
29230426401|GJC, AREHALLY(8-10)|HASSAN|BELUR|AREHALLY
29230426402|S. MANASA HIGH SCHOOL, AREHALLY|HASSAN|BELUR|AREHALLY
29230426403|MALNAD HIGH SCHOOL, AREHALLY|HASSAN|BELUR|AREHALLY
29230426404|ANUGRAHA HIGH SCHOOL|HASSAN|BELUR|AREHALLY
29230426405|GPUC (11-12), AREHALLY|HASSAN|BELUR|AREHALLY
29230427101|GOVT. HIGH SCHOOL, ANUGHATTA|HASSAN|BELUR|ANUGHATTA
29230441401|GHS, H.MALLAPURA|HASSAN|BELUR|MALLAPURA HAGARE
29240303107|GOKARNATHESHWARA PUC, MANGALORE (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-43
29240303201|CRESCENT E.M.UPS, BUNDER|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-44
29240303202|GOVT COMP HS, BUNDER|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-44
29240303301|BADRIYA E.M.HS, KANDAK|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-45
29240303302|BADRIYA PU COLLEGE, KANDAK|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-45
29240303303|ST ANNS HS, BOLAR|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-45
29240303304|BADRIYA PUC, KANDAK (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-45
29240303305|ST ANNS PUC, BOLAR (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-45
29240303401|GOVT PRACTISING HS, MANGALORE|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-46
29240303501|ST MARYS GIRLS HS, FALNIR|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-47
29240303502|ST MARYS PUC, FALNIR (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-47
29240303503|KENDRIYA VIDYALAYA - II, RAILWAY COLONY|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-47
29240303601|KITTEL MEMORIAL HS, KANKANADY|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-48
29240303602|KITTEL PUC, GORIGUDDA (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-48
29240303701|ST. JOSEPH HS, KANKANADY|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-49
29240303703|CAPITANIO HS, KANKANADY|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-49
29240303704|CAPITANIO PUC, NAGORI (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-49
29240303705|CAPITANIO E.M. HS, KANKANADY|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-49
29240303801|ADARSHA BHARATHI HS, KANKANADY|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-50
29240304101|SAROJINI M.KUSHE UPS, ATTAVARA|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-55
29240304102|KERALA SAMAJAM HS, OLD KENT RD|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-55
29240304103|CASCIA HS, JEPPU|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-55
29240304104|MADHUSUDANA KUSHE PUC, ATTAVARA (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-55
29240304105|KERALA SAMAJAM PUC, MANGALORE (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-55
29240304106|GHS, ATTAVARA|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-55
29240304301|GOVT COMPOSITE HS, HOIGE BAZAR|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-57
29240304401|INFANT JESUS JOYLAND UPS, BOLAR|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-58
29240304501|ST GEROSA HS, JEPPU|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-59
29240304502|ROSARIO HS, MANGALORE|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-59
29240304503|ROSARIO PUC, MANGALORE (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-59
29240400401|SRI DURGAMBA PU COLLEGE|DAKSHINA KANNADA|PUTTUR|ALANKAR
29240400402|DURGAMBA PUC, ALAKAR(PUC)|DAKSHINA KANNADA|PUTTUR|ALANKAR
29240400601|GHS, PAPEMAJALU|DAKSHINA KANNADA|PUTTUR|ARIYADKA
29240400801|PRATHIBHA HIGH SCHOOL PATTE|DAKSHINA KANNADA|PUTTUR|BADAGANNUR
29240400802|SHRI KRISHNA PUC, BADAGANNURU PATTE(PUC)|DAKSHINA KANNADA|PUTTUR|BADAGANNUR
29240400901|K. VENKATA SUBRAMANYA HS, KANCHANA|DAKSHINA KANNADA|PUTTUR|BAJATHUR
29240400902|GPUC VALALU BAJATHOOR|DAKSHINA KANNADA|PUTTUR|BAJATHUR
29240401001|GPUC, BILIYOOR KATTE|DAKSHINA KANNADA|PUTTUR|BALNAD
29240401002|GPUC BILIYOOR KATTE(PUC)|DAKSHINA KANNADA|PUTTUR|BALNAD
29240401301|ST MARYS HS, MARDALA|DAKSHINA KANNADA|PUTTUR|BANTRA MARDALA
29240401401|PRAGATHI E.M. HS, KANIYOOR|DAKSHINA KANNADA|PUTTUR|BELANDUR
29240401402|PRAGATHI K.M. HS, KANIYOOR|DAKSHINA KANNADA|PUTTUR|BELANDUR
29240401501|GHS, SHANTHINAGARA|DAKSHINA KANNADA|PUTTUR|BELLIPADY
29240401601|NAVODAYA HS, BETTAMPADI|DAKSHINA KANNADA|PUTTUR|BETTAMPADY
29240401602|GHS, IRDE UPPALIGE|DAKSHINA KANNADA|PUTTUR|BETTAMPADY
29240401701|SRI GOPALAKRISHNA HS, BILINELE|DAKSHINA KANNADA|PUTTUR|BILINELE
29240401702|DR. A R ACHARYA MEMORIAL E.M. HS|DAKSHINA KANNADA|PUTTUR|BILINELE
29240402001|GHS, DOLPADY|DAKSHINA KANNADA|PUTTUR|DHOLPADY
29240402301|GHS HIREBANDADY|DAKSHINA KANNADA|PUTTUR|HIREBANDADY
29240402601|GPUC, KABAKA|DAKSHINA KANNADA|PUTTUR|KABAKA
29240402602|GPUC KABAKA(PUC)|DAKSHINA KANNADA|PUTTUR|KABAKA
29240402603|MPM HS, VIDYANAGAR, MURA|DAKSHINA KANNADA|PUTTUR|KABAKA
29240402701|GPUC,KADABA|DAKSHINA KANNADA|PUTTUR|KADABA
29240402702|ST JOACHIMS COMPOSITE PUC KADABA|DAKSHINA KANNADA|PUTTUR|KADABA
29240402703|GPUC KADABA(PUC)|DAKSHINA KANNADA|PUTTUR|KADABA
29240402704|ST JOACHIMS PUC KADABA(PUC)|DAKSHINA KANNADA|PUTTUR|KADABA
29240402705|ST. ANNS HS, KADABA|DAKSHINA KANNADA|PUTTUR|KADABA
29240402901|GPUC, KANIYOOR|DAKSHINA KANNADA|PUTTUR|KANIYURU
29240402902|GPUC KANIYOOR(PUC)|DAKSHINA KANNADA|PUTTUR|KANIYURU
29240403301|GPUC, KEYYUR|DAKSHINA KANNADA|PUTTUR|KEYYUR
29240403302|GPUC, KEYYUR(PUC)|DAKSHINA KANNADA|PUTTUR|KEYYUR
29240403502|KANANAYA JYOTHY E.M. HS, KADABA|DAKSHINA KANNADA|PUTTUR|KODIMBALA
29240403701|SHANMUKADEVA HS, PERLAMPADY|DAKSHINA KANNADA|PUTTUR|KOLTHIGE
29240403702|GHS, MANIKKARA|DAKSHINA KANNADA|PUTTUR|KOLTHIGE
29240404001|GPUC, KONALU|DAKSHINA KANNADA|PUTTUR|KONALU
29240404002|GPUC KONALU(PUC)|DAKSHINA KANNADA|PUTTUR|KONALU
29240404301|ST GEORGE HS, KUNTHUR PADAV|DAKSHINA KANNADA|PUTTUR|KUNTHUR
29240404302|MAR IVANIOS E.M. HS, KUNTHUR|DAKSHINA KANNADA|PUTTUR|KUNTHUR
29240404601|BUSHRA E.M. HS, KAVU|DAKSHINA KANNADA|PUTTUR|MADANNURU
29240404801|SANDEEPANI HS, NARIMOGRU|DAKSHINA KANNADA|PUTTUR|NARIMOGRU
29240404901|ST GEORGE PUC|DAKSHINA KANNADA|PUTTUR|NELYADY
29240404902|GHS, PADUBETTU|DAKSHINA KANNADA|PUTTUR|NELYADY
29210203101|DR.AMBEDKAR HS SASALU|BANGALORE RURAL|DODDABALLAPURA|SASALU
29210204401|G CHS CHANNAVEERNAHALLI|BANGALORE RURAL|DODDABALLAPURA|CHANNAVEERANAHALLI
29210208201|G HS TUBAGERE|BANGALORE RURAL|DODDABALLAPURA|TUBUGERE
29210208202|SLRS HS TUBAGERE|BANGALORE RURAL|DODDABALLAPURA|TUBUGERE
29210208203|SRI GURURAGHAVENDRA VIDYANIKETHAN  ENGLISH HS LAKKASANDRA|BANGALORE RURAL|DODDABALLAPURA|TUBUGERE
29210208204|GOVERNMENT COMPOSITE PU COLLEGE, TUBAGERE, DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|TUBUGERE
29210208701|G HS MELEKOTE|BANGALORE RURAL|DODDABALLAPURA|MELEKOTE
29210208702|SRI JAGADGURU CHANDRASHEKARANATHA SWAMINI RURAL ENGLISH HS  MELEKOTE CROSS|BANGALORE RURAL|DODDABALLAPURA|MELEKOTE
29210210701|BINDU HS KANTANAKUNTE|BANGALORE RURAL|DODDABALLAPURA|KANTANAKUNTE
29210211201|SRI MARUTHI HS RAJAGHATTA|BANGALORE RURAL|DODDABALLAPURA|RAJAGHATTA
29210211501|SRI MANJUNATHA HS KONAGHATTA|BANGALORE RURAL|DODDABALLAPURA|KONAGHATTA
29210211502|GOVERNMENT INDEPENDENT JUNIOR COLLEGE, KONAGATTA, DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|KONAGHATTA
29210211503|G UHS KONAGHATTA|BANGALORE RURAL|DODDABALLAPURA|KONAGHATTA
29210213201|GNANAGANGA HS KODIGEHALLI|BANGALORE RURAL|DODDABALLAPURA|KODIGEHALLI
29210213202|SRI DEVARAJA URS INTERNATIONAL RESIDENTIAL SCHOOL KODIGEHALLI|BANGALORE RURAL|DODDABALLAPURA|KODIGEHALLI
29210213203|MARUTHI HS KODIGEHALLI|BANGALORE RURAL|DODDABALLAPURA|KODIGEHALLI
29210213701|G CHS ARALUMALLIGE|BANGALORE RURAL|DODDABALLAPURA|ARALUMALLIGE
29210215201|G HS BASHETTIHALLI|BANGALORE RURAL|DODDABALLAPURA|BASHETTIHALLI
29210215202|JAWAHAR NAVODAYA VIDYALAYA, BASHETTIHALLI|BANGALORE RURAL|DODDABALLAPURA|BASHETTIHALLI
29210215601|G CHS KADATHIPPURU|BANGALORE RURAL|DODDABALLAPURA|KADATHIPPURU
29210216801|G CHS HANABE|BANGALORE RURAL|DODDABALLAPURA|HANABE
29210217401|G HS SAKKAREGOLLAHALLI|BANGALORE RURAL|DODDABALLAPURA|SAKKAREGOLLAHALLI
29210218001|SATHISHCHANDRA MEMORIAL HS  KOLIGERE|BANGALORE RURAL|DODDABALLAPURA|KOLIGERE
29210218002|LAKSHMAMMA PU COLLEGE, KOLIGERE, DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|KOLIGERE
29210219001|G CHS DODDABELAVANGALA|BANGALORE RURAL|DODDABALLAPURA|DODDA BELAVANGALA
29210219002|GOVERNMENT PU COLLEGE DODDABELAVANGALA, DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BELAVANGALA
29210219701|G CHS HULIKUNTE|BANGALORE RURAL|DODDABALLAPURA|HULIKUNTE
29210222201|SRI RAMA HS KADANUR GATE|BANGALORE RURAL|DODDABALLAPURA|KADANURU
29210222301|SRI RANGANATHA HS MALLOHALLI|BANGALORE RURAL|DODDABALLAPURA|MALLOHALLI
29210222801|SRI SIDDAGANGA RURAL HS  PURUSHANAHALLI|BANGALORE RURAL|DODDABALLAPURA|PURUSHANAHALLI
29210224001|G PUC KANASAVADI|BANGALORE RURAL|DODDABALLAPURA|KANASAVADI
29210224002|NETHAJI HS  KANASAVADI|BANGALORE RURAL|DODDABALLAPURA|KANASAVADI
29210224003|GOVERNMENT PU COLLEGE, KANASAVADI, DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|KANASAVADI
29210224801|G PUC DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224802|G TELUGU HS DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224803|G HS ARALUMALLIGE GATE|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224804|SRI SHARADA GIRLS HS  SHANTHINAGARA,DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224805|BSA HS ROJIPURA EXTN.|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224806|KONGADIYAPPA HS DODDABALLAPURA TOWN|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224807|MABL  HS DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224808|SWAMI VIVEKANANDA ENGLISH HS DODDABALLAPURA TOWN|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224809|NIVEDITHA ENGLISH HS  DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224810|SRI MAHAVEER JAIN  HS ROJIPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224811|CARMEL JYOTHI HS  ROJIPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224812|LAVANYA HS DODDABALLAPURA|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224813|NALANDA HS DODDABALLAPURA TOWN|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224814|SRI NAVARATHNA KANNADA HS DODDABALLAPURA TOWN|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
29210224815|SARASWATHI HS  DEVARAJANAGARA, DODDABALLAPURA TOWN|BANGALORE RURAL|DODDABALLAPURA|DODDA BALLAPURA TOWN
